Month,Min_Open,Max_Open,Min_Close,Max_Close,Min_High,Max_High,Min_Low,Max_Low,Min_Volume,Max_Volume
Apr-92,0.484375,0.544642985,0.484375,0.542411029,0.497768015,0.546875,0.473214,0.526786029,98280000,367024000
Apr-93,0.430804014,0.459820986,0.421875,0.462054014,0.430804014,0.46875,0.417411,0.455356985,82443200,686795200
Apr-94,0.254464,0.303570986,0.252231985,0.299106985,0.267856985,0.305804014,0.241071001,0.299106985,77369600,697827200
Apr-95,0.304688007,0.350445986,0.302455008,0.349330008,0.310268015,0.353794992,0.300222993,0.34375,117801600,722825600
Apr-96,0.213170007,0.233259007,0.215402007,0.232143,0.21875,0.236607,0.212053999,0.231027007,72240000,235076800
Apr-97,0.151786,0.176339,0.151786,0.174107,0.154018,0.177454993,0.149553999,0.171875,46771200,548856000
Apr-98,0.223772004,0.261161,0.223214,0.258929014,0.226563007,0.264508992,0.220423996,0.254464,170307200,1837953600
Apr-99,0.302455008,0.398438007,0.302455008,0.410714,0.306919992,0.420758992,0.299106985,0.392856985,262057600,2106048000
Aug-00,0.813615978,1.053570986,0.833705008,1.088170052,0.851562977,1.09821403,0.790179014,1.052454948,114200800,419596800
Aug-01,0.316606998,0.355179012,0.31803599,0.353929013,0.323929012,0.355356991,0.308571011,0.343928993,99652000,368692800
Aug-02,0.253749996,0.289285988,0.249821007,0.287856996,0.262499988,0.290179014,0.249464005,0.280714005,163245600,399084000
Aug-03,0.352320999,0.396429002,0.350535989,0.403750002,0.353570998,0.408035994,0.346785992,0.393750012,125865600,319625600
Aug-04,0.533035994,0.619286001,0.531786025,0.618929029,0.543749988,0.628214002,0.530357003,0.607142985,211629600,955858400
Aug-05,1.517500043,1.692499995,1.523213983,1.702857018,1.53571403,1.726071,1.500713944,1.65892899,176383200,1086727600
Aug-06,2.258213997,2.446429014,2.271070957,2.485357046,2.290357113,2.5,2.234999895,2.42178607,526226400,1852866400
Aug-07,4.178928852,4.981785774,4.180356979,4.945713997,4.232142925,4.987500191,3.986428976,4.90749979,679187600,1866690000
Aug-08,5.550714016,6.394286156,5.472499847,6.404285908,5.639286041,6.444643021,5.461071014,6.351428986,431384800,891304400
Aug-09,5.772500038,6.152500153,5.699643135,6.073214054,5.84250021,6.160356998,5.693571091,6.040357113,300294400,524381200
Aug-10,8.501428604,9.387143135,8.568928719,9.39214325,8.664643288,9.438570976,8.412857056,9.305356979,289097200,620054400
Aug-11,12.86785698,14.20642853,12.6146431,14.1696434,13.03142929,14.2678566,12.60785675,14.01321411,405269200,1204590800
Aug-12,21.53000069,24.28535652,21.67178535,24.13142967,21.81035614,24.31678581,21.4375,24.05500031,194938800,812719600
Aug-13,16.2767868,18.2039299,16.23035622,18.13357162,16.31428528,18.34785652,16.18785667,18,206250800,881941200
Aug-14,23.56500053,25.71500015,23.62000084,25.625,23.70499992,25.72500038,23.31999969,25.54999924,112464000,277596000
Aug-15,23.71750069,30.375,25.78000069,29.93000031,27.20000076,30.64249992,23,29.37999916,138242800,648825200
Aug-16,26.10250092,27.40749931,26.12000084,27.37000084,26.45999908,27.55750084,26,27.30249977,74641600,162213600
Aug-17,37.27500153,40.95000076,37.51250076,41,37.55500031,41.13000107,37.10250092,40.86999893,77596400,279747200
Aug-18,49.78250122,56.62749863,50.375,56.90750122,50.43999863,57.21749878,49.32749939,56.5,73905600,271742800
Aug-19,48.85250092,53.47499847,48.33499908,53.15999985,49.51750183,54.50749969,48.14500046,52.90000153,63755200,216071600
Aug-20,108.1999969,128.6974945,108.9375,129.0399933,110.3925018,131,107.8925018,126,105633600,345937600
Aug-21,145.0299988,152.6600037,145.5200043,153.1199951,146.6999969,153.4900055,144.5,151.2899933,46397700,103296000
Aug-22,160.1000061,173.75,157.2200012,174.5500031,160.5800018,176.1499939,157.1399994,173.1199951,51218200,87991100
Aug-23,172.3000031,196.2400055,174,195.6100006,175.1000061,196.7299957,171.9600067,195.2799988,35175100,115799700
Aug-24,199.0899963,230.1900024,207.2299957,229.7899933,209.9900055,232.9199982,196,228.8800049,30299000,119548600
Aug-81,0.084821001,0.115512997,0.084262997,0.115512997,0.084821001,0.116071001,0.084262997,0.115512997,0,71456000
Aug-82,0.055245999,0.080357,0.054687999,0.080357,0.055245999,0.080914997,0.054687999,0.080357,25961600,357078400
Aug-83,0.135045007,0.155691996,0.135045007,0.166295007,0.137277007,0.166295007,0.133928999,0.152902007,58598400,292118400
Aug-84,0.107701004,0.133928999,0.107701004,0.133928999,0.113280997,0.137834996,0.107143,0.127232,50960000,626796800
Aug-85,0.065289997,0.070871003,0.064732,0.070871003,0.065848,0.071987003,0.064732,0.070871003,35660800,289900800
Aug-86,0.138951004,0.167969003,0.138951004,0.168527007,0.140625,0.169643,0.136719003,0.164620996,110140800,454720000
Aug-87,0.361606985,0.473214,0.359375,0.482143015,0.370536,0.484375,0.357143015,0.466518015,63358400,271040000
Aug-88,0.354911,0.401786,0.352679014,0.401786,0.359375,0.408481985,0.350445986,0.397320986,29937600,237686400
Aug-89,0.354911,0.399554014,0.356027007,0.399554014,0.359375,0.408481985,0.350445986,0.395089,56291200,230081600
Aug-90,0.305804014,0.388393015,0.308036,0.388393015,0.3125,0.390625,0.299106985,0.370536,73416000,268968000
Aug-91,0.410714,0.491070986,0.433036,0.489955008,0.439731985,0.495536,0.408481985,0.481027007,66136000,448425600
Aug-92,0.375,0.417411,0.386161,0.410714,0.390625,0.421875,0.370536,0.40625,61241600,257969600
Aug-93,0.236607,0.274554014,0.232143,0.270089,0.236607,0.274554014,0.231027007,0.261161,91179200,338172800
Aug-94,0.292411,0.321429014,0.290737003,0.323661,0.296875,0.333705008,0.286830008,0.319195986,78601600,351836800
Aug-95,0.380580008,0.409597993,0.379464,0.408481985,0.385044992,0.412945986,0.373883992,0.40625,87864000,369017600
Aug-96,0.1875,0.222097993,0.1875,0.222097993,0.191964,0.223214,0.185268,0.21875,71859200,289307200
Aug-97,0.157365993,0.248326004,0.171316996,0.239397004,0.171316996,0.253347993,0.156808004,0.233259007,95670400,1814164800
Aug-98,0.301339,0.388393015,0.278459996,0.383929014,0.311383992,0.390625,0.276786,0.377231985,293921600,1759475200
Aug-99,0.477679014,0.580357015,0.480468988,0.582588971,0.489955008,0.588169992,0.465402007,0.559710026,233284800,850337600
Dec-00,0.246094003,0.306919992,0.25,0.304688007,0.261161,0.3125,0.243303999,0.300222993,216815200,1374464000
Dec-01,0.364286005,0.419286013,0.364107013,0.424286008,0.371964008,0.42910701,0.358749986,0.396964014,50629600,568579200
Dec-02,0.25,0.28392899,0.251071006,0.276607007,0.25267899,0.287499994,0.246070996,0.269643009,39340000,398742400
Dec-03,0.350892991,0.385713995,0.351785988,0.387679011,0.355179012,0.391070992,0.34375,0.382321,103695200,453560800
Dec-04,1.121606946,1.210536003,1.119285941,1.210536003,1.138749957,1.213392973,1.100000024,1.183393002,245929600,1247920800
Dec-05,2.462500095,2.673928976,2.539643049,2.677856922,2.561785936,2.694999933,2.457499981,2.662857056,229857600,1450716400
Dec-06,2.791070938,3.281429052,2.888214111,3.261429071,2.901786089,3.297499895,2.741786003,3.245357037,490688800,1935754800
Dec-07,6.326786041,7.163928986,6.38785696,7.136785984,6.460713863,7.248570919,6.321071148,7.064286232,480202800,1225660800
Dec-08,3.070357084,3.501429081,3.037142992,3.573570967,3.080357075,3.700000048,3.019643068,3.471786022,271334000,1338680000
Dec-09,6.76285696,7.611785889,6.748213768,7.558570862,6.869643211,7.641070843,6.738571167,7.519999981,345525600,826884800
Dec-10,11.2596426,11.65071392,11.30000019,11.62392902,11.34821415,11.66642857,11.24607086,11.61071396,157494400,462837200
Dec-11,13.58428574,14.53178596,13.53357124,14.51892853,13.70499992,14.61035728,13.48857117,14.41035748,179662000,421478400
Dec-12,18.17607117,21.20178604,18.19964218,20.93535614,18.37428665,21.23535728,17.90107155,20.9107132,175753200,1177212400
Dec-13,19.47964287,20.45178604,19.44499969,20.36035728,19.6428566,20.54071426,19.24285698,20.22892952,167554800,565863200
Dec-14,26.59250069,29.70249939,26.6875,28.98250008,27.45999908,29.8125,26.56500053,28.82250023,57918400,353719200
Dec-15,26.73999977,29.74500084,26.31500053,29.75749969,26.75749969,29.96500015,26.20499992,29.45249939,54281600,385813200
Dec-16,27.29249954,29.37999916,27.27750015,29.31500053,27.50749969,29.50499916,27.0625,29.19499969,56998000,186098000
Dec-17,41.875,43.75749969,42.25249863,44.10499954,42.54999924,44.29999924,41.61500168,43.71500015,65397600,160677200
Dec-18,37.03749847,46.11500168,36.70750046,46.20500183,37.88750076,46.23500061,36.64749908,45.30250168,127594400,382978400
Dec-19,64.57749939,72.77999878,64.86250305,73.41249847,64.88249969,73.49250031,64.07250214,72.37999725,48478800,275978000
Dec-20,120.5,138.0500031,121.7799988,136.6900024,122.7600021,138.7899933,120.0100021,134.3399963,54930100,192541500
Dec-21,158.7400055,181.1199951,161.8399963,180.3300018,164.1999969,182.1300049,157.8000031,178.5299988,59773000,195432700
Dec-22,127.9899979,149.5,126.0400009,148.3099976,129.9499969,150.9199982,125.8700027,146.6100006,62128300,160156900
Dec-23,189.9799957,198.0200043,189.4299927,198.1100006,190.0500031,199.6199951,187.4499969,197,28919300,128256700
Dec-24,237.2700043,258.1900024,239.5899963,259.019989,240.7899933,260.1000061,237.1600037,257.6300049,23234700,147495300
Dec-80,0.113280997,0.160714,0.112723,0.160714,0.113280997,0.161272004,0.112723,0.160714,35750400,469033600
Dec-81,0.082030997,0.102121003,0.080914997,0.102121003,0.082030997,0.102678999,0.080914997,0.102121003,20428800,137155200
Dec-82,0.126115993,0.151227996,0.126115993,0.151227996,0.127232,0.155691996,0.123326004,0.147321001,47577600,270054400
Dec-83,0.088728003,0.111607,0.088728003,0.111607,0.090402,0.112723,0.088169999,0.109932996,45158400,316601600
Dec-84,0.110491,0.130022004,0.108817004,0.130022004,0.111048996,0.130579993,0.108817004,0.130022004,66841600,494524800
Dec-85,0.086496003,0.100446001,0.086496003,0.100446001,0.087612003,0.102121003,0.085937999,0.099330001,45852800,559798400
Dec-86,0.178571001,0.194754004,0.179129004,0.195313007,0.179129004,0.195870996,0.174665004,0.190290004,89868800,369600000
Dec-87,0.270089,0.379464,0.272320986,0.387277007,0.279018015,0.390625,0.265625,0.379464,69944000,341600000
Dec-88,0.337054014,0.372768015,0.34375,0.372768015,0.345981985,0.375,0.334820986,0.366070986,40958400,333715200
Dec-89,0.301339,0.404018015,0.301339,0.404018015,0.3125,0.408481985,0.290179014,0.397320986,97361600,1025416000
Dec-90,0.332589,0.399554014,0.340402007,0.401786,0.341518015,0.404018015,0.330356985,0.392856985,44273600,532246400
Dec-91,0.4375,0.512277007,0.435268015,0.506695986,0.441964,0.517857015,0.433036,0.5,77190400,196985600
Dec-92,0.493304014,0.537945986,0.491070986,0.541294992,0.508929014,0.546875,0.486606985,0.533482015,45964800,280168000
Dec-93,0.243303999,0.285714,0.243303999,0.287945986,0.243303999,0.290179014,0.236607,0.28125,39592000,497257600
Dec-94,0.320313007,0.351563007,0.320313007,0.352679014,0.324777007,0.356027007,0.310268015,0.349330008,73091200,332819200
Dec-95,0.285714,0.358258992,0.284597993,0.352679014,0.289063007,0.358258992,0.282366008,0.348214,111652800,726880000
Dec-96,0.190847993,0.225446001,0.186384007,0.224329993,0.191964,0.227678999,0.185268,0.223214,57612800,546436800
Dec-97,0.116071001,0.157923996,0.115512997,0.158482,0.118303999,0.160155997,0.113839,0.154018,87236800,458830400
Dec-98,0.285714,0.367188007,0.285714,0.365512997,0.293527007,0.370536,0.282366008,0.359375,199987200,1235035200
Dec-99,0.832588971,1.040737033,0.847097993,1.051897049,0.868304014,1.053570986,0.813058019,1.017856956,163811200,855198400
Feb-00,0.895646989,1.05133903,0.882254004,1.0625,0.911830008,1.070870996,0.866070986,1.028460026,212251200,485744000
Feb-01,0.325893015,0.377231985,0.325893015,0.377231985,0.337054014,0.391741008,0.321429014,0.366070986,206438400,604128000
Feb-02,0.386786014,0.457143009,0.383929014,0.454463989,0.403393,0.463928998,0.373928994,0.447856992,224280000,1030159200
Feb-03,0.254642993,0.269107014,0.25267899,0.272679001,0.260179013,0.273214012,0.246428996,0.263749987,154341600,317413600
Feb-04,0.389643013,0.425893009,0.389106989,0.427143008,0.394463986,0.430357009,0.387499988,0.421429008,141635200,468837600
Feb-05,1.375892997,1.618749976,1.384464025,1.609464049,1.388749957,1.622856975,1.367499948,1.574820995,524456800,1639243200
Feb-06,2.325000048,2.682142973,2.311070919,2.693571091,2.383929014,2.730714083,2.246428967,2.665714025,521186400,1760477600
Feb-07,2.964286089,3.242856979,2.973928928,3.196785927,3.016786098,3.243213892,2.959285975,3.173213959,363661200,1155313600
Feb-08,4.20142889,4.865714073,4.255356789,4.776785851,4.291786194,4.878213882,4.122857094,4.720714092,899234000,2083331600
Feb-09,3.123214006,3.618928909,3.105356932,3.661071062,3.2460711,3.678570986,3.089643002,3.553570986,558247200,922804400
Feb-10,6.870357037,7.292500019,6.858929157,7.307857037,7,7.327499866,6.816071033,7.214285851,370361600,850306800
Feb-11,12.09892941,12.88571358,12.09321404,12.96892929,12.29428577,13.03214264,12.06142902,12.875,258955200,928550000
Feb-12,16.28214264,19.34142876,16.25428581,19.37285614,16.32749939,19.55750084,16.21357155,19.13214302,186796400,1506120000
Feb-13,15.85071373,17.12535667,15.76428604,17.14035606,15.99535656,17.31928635,15.63071442,16.9017868,322515200,704580800
Feb-14,17.95035744,19.5,17.91178513,19.49964333,18.13321495,19.68535614,17.83214378,19.48607063,231952000,401464000
Feb-15,29.51250076,33.23500061,29.65749931,33.25,29.77249908,33.40000153,29.02000046,32.79249954,149449600,365150000
Feb-16,23.28249931,24.70999908,23.42499924,24.53000069,23.625,24.72249985,23.14749908,24.16250038,110330800,216085600
Feb-17,31.75749969,34.34500122,32.13249969,34.27750015,32.29750061,34.36999893,31.75250053,34.17499924,80262000,447940000
Feb-18,38.70750046,44.81499863,38.78749847,44.74250031,39.47249985,45.15499878,37.56000137,44.54000092,123967600,346375200
Feb-19,41.74000168,43.66249847,41.63000107,43.71749878,42.24499893,43.96749878,41.48249817,43.48749924,68280800,144406400
Feb-20,64.31500244,81.18499756,68.33999634,81.80000305,69.60250092,81.80500031,64.09249878,80.83750153,80113600,426510000
Feb-21,122.5899963,137.3500061,120.9899979,137.3899994,124.8499985,137.8800049,118.3899994,135.8600006,60145100,164560400
Feb-22,152.5800018,176.0500031,160.0700073,176.2799988,162.8500061,176.6499939,152,174.8999939,61177400,141147500
Feb-23,143.9700012,153.8800049,145.4299927,155.3300018,146.6100006,157.3800049,141.3200073,153.3500061,44998500,154357300
Feb-24,179.8600006,190.6399994,180.75,189.4100037,182.4299927,191.0500031,179.25,188.6100006,40867400,136682600
Feb-81,0.107143,0.128347993,0.106027,0.128347993,0.107143,0.128905997,0.106027,0.128347993,7929600,27865600
Feb-82,0.081473,0.090960003,0.081473,0.090402,0.082030997,0.091518,0.081473,0.090402,13596800,57904000
Feb-83,0.182477996,0.214844003,0.186384007,0.214844003,0.186384007,0.217076004,0.179688007,0.210938007,108035200,267052800
Feb-84,0.103794999,0.122210003,0.103794999,0.122210003,0.107701004,0.123326004,0.099887997,0.119978003,77817600,234796800
Feb-85,0.112164997,0.136161,0.110491,0.136161,0.112164997,0.137277007,0.110491,0.136161,98537600,527027200
Feb-86,0.103237003,0.117746003,0.106027,0.117746003,0.106585003,0.119419999,0.102121003,0.116071001,108124800,359676800
Feb-87,0.234375,0.310268015,0.234933004,0.3125,0.235490993,0.318637997,0.230469003,0.303570986,157001600,710080000
Feb-88,0.34375,0.386161,0.344866008,0.386161,0.350445986,0.390625,0.337054014,0.377231985,82342400,256480000
Feb-89,0.319195986,0.357143015,0.319195986,0.354911,0.323661,0.359375,0.314731985,0.350445986,95368000,891576000
Feb-90,0.292411,0.310268015,0.294643015,0.3125,0.299106985,0.314731985,0.287945986,0.303570986,73920000,312446400
Feb-91,0.493304014,0.546875,0.493304014,0.547990978,0.5,0.555804014,0.488839,0.533482015,174372800,520172800
Feb-92,0.558036029,0.625,0.553570986,0.623884022,0.5625,0.625,0.551338971,0.609375,68353600,229084800
Feb-93,0.465402007,0.544642985,0.473214,0.546875,0.477679014,0.549107015,0.459820986,0.537945986,98761600,407736000
Feb-94,0.294643015,0.334820986,0.294643015,0.332589,0.296875,0.341518015,0.287945986,0.330356985,122024000,725446400
Feb-95,0.341518015,0.390625,0.341518015,0.390625,0.348214,0.397320986,0.339286,0.387277007,121788800,568814400
Feb-96,0.245536,0.267856985,0.245536,0.266741008,0.247768,0.270089,0.243303999,0.264508992,112884800,555979200
Feb-97,0.136161,0.159597993,0.136161,0.159597993,0.139509007,0.159597993,0.135045007,0.152902007,102995200,712644800
Feb-98,0.157923996,0.208147004,0.157923996,0.210938007,0.165178999,0.213170007,0.155134007,0.201451004,170195200,712667200
Feb-99,0.323661,0.372209996,0.310826004,0.365512997,0.330356985,0.374442011,0.308036,0.359932989,212755200,777201600
Jan-00,0.843609989,1.03125,0.778460026,1.013393044,0.852679014,1.084820986,0.772320986,1.013393044,340144000,1831132800
Jan-01,0.258929014,0.385044992,0.265625,0.388393015,0.272320986,0.401786,0.257813007,0.382813007,306118400,1227010400
Jan-02,0.375178993,0.431428999,0.371071011,0.441428989,0.382142991,0.441606998,0.361606985,0.430536002,185914400,660576000
Jan-03,0.244286001,0.26839301,0.246428996,0.266606987,0.25267899,0.274643004,0.242143005,0.26571399,147453600,559070400
Jan-04,0.382499993,0.441071004,0.379999995,0.432143003,0.388393015,0.443571001,0.378214002,0.426070988,144642400,1018208800
Jan-05,1.139106989,1.331786036,1.130179048,1.373214006,1.15910697,1.390892982,1.117856979,1.330536008,496227200,1919702400
Jan-06,2.541785955,3.060714006,2.57249999,3.05678606,2.628571033,3.085714102,2.531070948,3.021429062,449422400,1695848000
Jan-07,3.001785994,3.48428607,2.992856979,3.467856884,3.069643021,3.485713959,2.924999952,3.40892911,577970400,1646260000
Jan-08,4.577143192,7.116786003,4.643214226,6.961785793,4.742499828,7.152143002,4.516070843,6.88178587,842066400,2072193200
Jan-09,2.835356951,3.426785946,2.792856932,3.37785697,2.928570986,3.470356941,2.792856932,3.311070919,546845600,1831634000
Jan-10,7.181428909,7.675356865,6.859285831,7.679999828,7.221428871,7.699643135,6.794642925,7.616071224,432894000,1867110000
Jan-11,11.63000011,12.44107056,11.66857147,12.445714,11.79500008,12.44999981,11.60142899,12.30142879,255519600,1880998000
Jan-12,14.62142944,16.27107048,14.6867857,16.30285645,14.7321434,16.36571312,14.6071434,16.18107033,212587200,958314000
Jan-13,15.63678646,19.77928543,15.71000004,19.60821342,16.1860714,19.8214283,15.53571415,19.34392929,319334400,1460852400
Jan-14,17.68499947,19.84571457,17.84928513,19.90571404,17.91178513,20.00714302,17.62678528,19.71500015,229278000,1065523200
Jan-15,26.63500023,29.60000038,26.49749947,29.72500038,26.85750008,30,26.15749931,29.21249962,160423600,585908400
Jan-16,23.44750023,26.4375,23.35499954,26.33749962,23.62999916,26.46249962,23.09749985,25.60250092,196616800,533478800
Jan-17,28.95000076,30.53499985,29.00499916,30.48749924,29.08250046,30.61000061,28.69000053,30.39999962,82251600,196804000
Jan-18,41.38249969,44.84249878,41.74250031,44.81499863,41.84249878,45.02500153,41.17499924,44.5625,74670800,204420400
Jan-19,35.99499893,41.52750015,35.54750061,41.61000061,36.43000031,42.25,35.5,41.13999939,92522400,365248800
Jan-20,73.44750214,81.11250305,74.35749817,81.08499908,74.98999786,81.96250153,73.1875,80.34500122,101832400,216229200
Jan-21,127.7200012,143.6000061,126.5999985,143.1600037,128.7100067,145.0899963,126.3799973,141.3699951,88636800,177523800
Jan-22,158.9799957,182.6300049,159.2200012,182.0099945,162.3000031,182.9400024,154.6999969,179.1199951,74805200,179935700
Jan-23,126.0100021,144.9600067,125.0199966,145.9299927,127.7699966,147.2299957,124.1699982,143.0800018,54105100,112117500
Jan-24,181.2700043,195.4199982,181.1799927,195.1799927,182.7599945,196.3800049,180.1699982,194.3399963,40444700,82488700
Jan-25,243.3699951,248.9299927,243.8500061,243.8600006,244.1799927,249.1000061,241.8200073,241.8899994,15135053,55558000
Jan-81,0.127232,0.154018,0.126115993,0.154018,0.127232,0.155134007,0.126115993,0.154018,11222400,55686400
Jan-82,0.080357,0.098771997,0.079798996,0.098214,0.080357,0.098771997,0.079798996,0.098214,21212800,71254400
Jan-83,0.122768,0.183036,0.122768,0.183036,0.129464,0.1875,0.121652,0.180803999,1388800,707840000
Jan-84,0.108817004,0.129464,0.110491,0.129464,0.112723,0.131696001,0.103237003,0.127232,110342400,345094400
Jan-85,0.125558004,0.136719003,0.124442004,0.136719003,0.127232,0.138951004,0.124442004,0.136719003,137267200,547523200
Jan-86,0.098214,0.109375,0.098771997,0.109375,0.099330001,0.110491,0.097098,0.106585003,111977600,607600000
Jan-87,0.180245996,0.249441996,0.182477996,0.247768,0.183594003,0.255580008,0.179129004,0.238280997,120870400,775040000
Jan-88,0.352679014,0.410714,0.350445986,0.399554014,0.361606985,0.412945986,0.341518015,0.395089,125440000,680960000
Jan-89,0.332589,0.386161,0.333705008,0.390625,0.337054014,0.392856985,0.323661,0.383929014,79307200,2127171200
Jan-90,0.290179014,0.341518015,0.289063007,0.339286,0.299106985,0.345981985,0.286830008,0.334820986,86139200,273291200
Jan-91,0.381695986,0.495536,0.383929014,0.495536,0.391741008,0.5,0.375,0.488839,141523200,943241600
Jan-92,0.497768015,0.604911029,0.517857015,0.582588971,0.526786029,0.616070986,0.495536,0.578125,83451200,848355200
Jan-93,0.517857015,0.571429014,0.520088971,0.580357015,0.529017985,0.582588971,0.511161029,0.569195986,129136000,902630400
Jan-94,0.261161,0.310268015,0.261161,0.3125,0.265625,0.314731985,0.256695986,0.301339,132249600,980134400
Jan-95,0.344866008,0.419643015,0.342633992,0.417411,0.347097993,0.429129004,0.338169992,0.401786,73640000,1076622400
Jan-96,0.241071001,0.310268015,0.243862003,0.3125,0.25,0.316964,0.239815995,0.303570986,121340800,988288000
Jan-97,0.148438007,0.188615993,0.148438007,0.194196001,0.148438007,0.198661,0.147321001,0.1875,119716800,1882832000
Jan-98,0.121652,0.177454993,0.141740993,0.176339,0.145089,0.178571001,0.120536,0.171875,112235200,1812473600
Jan-99,0.336495996,0.415737003,0.345981985,0.415179014,0.352679014,0.422432989,0.330915004,0.400669992,242715200,1723859200
Jul-00,0.877789974,1.044643044,0.862722993,1.05133903,0.904017985,1.08258903,0.837054014,1.02008903,70828800,465572800
Jul-01,0.330000013,0.444285989,0.329820991,0.448213995,0.335714012,0.45035699,0.318749994,0.426964015,112543200,1137012800
Jul-02,0.255892992,0.331250012,0.256071001,0.334643006,0.259463996,0.335536003,0.246428996,0.316249996,161649600,1215485600
Jul-03,0.336964011,0.383929014,0.340893,0.384642988,0.342500001,0.385179013,0.330536008,0.372500002,136858400,751212000
Jul-04,0.515357018,0.585713983,0.520357013,0.588036001,0.52857101,0.600535989,0.513213992,0.573750019,208863200,1767724000
Jul-05,1.305356979,1.571786046,1.303570986,1.571429014,1.320356965,1.585000038,1.296071053,1.561786056,250000800,2096060400
Jul-06,1.847499967,2.386785984,1.80964303,2.427143097,1.888929009,2.451071024,1.791429043,2.367142916,194770800,1972146400
